sl.no,Pick_Time
4717,16.42944
4718,24.70686
4719,14.050158
4720,13.409261
4721,8.016315
4722,26.67677
4723,13.5651865
4724,16.851875
4725,17.081322
4726,10.336481
4727,21.100807
4728,15.450835
4729,24.768951
4730,18.399326
4731,9.647279
4732,14.579694
4733,13.845318
4734,10.553399
4735,13.184844
4736,8.741084
4737,11.62835
4738,11.402402
4739,16.525547
4740,11.692796
4741,9.5893545
4742,8.930594
4743,18.379814
4744,12.972471
4745,11.156723
4746,16.814743
4747,13.307435
4748,10.618304
4749,16.169666
4750,9.215499
4751,11.761112
4752,26.692429
4753,16.610615
4754,16.749226
4755,16.356392
4756,9.841504
4757,15.106877
4758,10.209764
4759,14.278218
4760,18.129559
4761,11.161288
4762,14.341405
4763,17.627071
4764,25.805462
4765,14.711417
4766,15.675563
4767,11.007657
4768,7.3902636
4769,15.139831
4770,17.736824
4771,17.83411
4772,10.840062
4773,9.814524
4774,12.922824
4775,17.111801
4776,10.355639
4777,11.221292
4778,13.768186
4779,14.820548
4780,10.197884
4781,25.920803
4782,24.222271
4783,17.250874
4784,9.29701
4785,27.211945
4786,9.48744
4787,15.818309
4788,14.84997
4789,10.62086
4790,12.029815
4791,13.223407
4792,9.457497
4793,32.990353
4794,12.763125
4795,12.907414
4796,17.936466
4797,19.479172
4798,13.880565
4799,10.777239
4800,12.545815
4801,13.285396
4802,11.105123
4803,15.228547
4804,16.378344
4805,16.911228
4806,17.067825
4807,12.041996
4808,13.412176
4809,8.02427
4810,10.761403
4811,13.820845
4812,12.690333
4813,13.60529
4814,18.289474
4815,27.608402
4816,16.02988
4817,12.433258
4818,12.509881
4819,10.886475
4820,8.2296095
4821,6.9405136
4822,13.56408
4823,17.305183
4824,13.074817
4825,16.107338
4826,23.65998
4827,21.36438
4828,20.21658
4829,29.7505
4830,9.2264595
4831,11.550862
4832,17.24083
4833,16.361889
4834,15.982656
4835,15.377036
4836,17.367397
4837,9.906168
4838,17.688065
4839,10.372197
4840,13.83294
4841,15.1576
4842,12.473651
4843,20.438961
4844,36.51736
4845,31.773788
4846,9.8710575
4847,21.575119
4848,8.723117
4849,20.2053
4850,9.031255
4851,14.296568
4852,15.727218
4853,12.468102
4854,14.802436
4855,17.489418
4856,14.452153
4857,30.037052
4858,9.313459
4859,23.108204
4860,13.529519
4861,12.476839
4862,16.83591
4863,19.891495
4864,28.30708
4865,18.709637
4866,13.434484
4867,11.555093
4868,32.044907
4869,25.337383
4870,21.904625
4871,15.57483
4872,11.424605
4873,13.6562605
4874,11.510055
4875,16.191021
4876,16.794834
4877,11.62423
4878,19.182575
4879,18.907532
4880,8.7096615
4881,19.469734
4882,9.231452
4883,9.659356
4884,16.768711
4885,10.704033
4886,14.478217
4887,9.9211855
4888,17.096867
4889,17.863892
4890,10.746842
4891,10.032461
4892,22.046677
4893,14.391983
4894,8.738866
4895,15.399516
4896,11.108272
4897,28.61161
4898,16.809746
4899,11.601058
4900,11.320249
4901,10.948016
4902,17.23275
4903,12.106573
4904,23.51936
4905,4.901528
4906,17.685894
4907,17.858143
4908,10.649127
4909,9.814122
4910,13.400813
4911,14.347125
4912,12.322343
4913,11.505803
4914,17.51564
4915,7.652856
4916,74.06847
4917,13.052932
4918,16.301357
4919,34.458035
4920,12.968604
4921,8.991529
4922,9.988095
4923,14.349936
4924,12.752311
4925,11.17184
4926,13.821254
4927,15.698202
4928,19.4183
4929,8.779981
4930,11.449853
4931,13.529795
4932,13.117368
4933,21.145462
4934,18.026947
4935,11.772906
4936,20.04675
4937,11.339541
4938,13.416047
4939,7.303981
4940,21.81916
4941,12.64773
4942,13.43383
4943,10.982835
4944,17.691284
4945,15.621194
4946,11.796693
4947,17.00999
4948,11.348436
4949,12.151496
4950,12.451623
4951,18.886753
4952,11.640239
4953,11.293866
4954,22.006687
4955,18.64331
4956,7.906306
4957,13.085694
4958,13.504859
4959,14.489312
4960,17.202854
4961,10.501031
4962,8.976567
4963,12.66143
4964,15.052825
4965,21.646927
4966,14.446808
4967,9.446174
4968,9.470364
4969,12.22195
4970,14.065635
4971,12.11749
4972,12.916326
4973,19.638657
4974,12.551017
4975,10.466836
4976,11.378495
4977,10.333123
4978,14.456222
4979,14.351802
4980,20.595276
4981,13.624965
4982,18.881283
4983,17.333645
4984,9.038732
4985,14.458542
4986,12.716231
4987,16.998886
4988,18.149826
4989,15.246611
4990,20.3336
4991,15.60089
4992,10.557973
4993,13.270141
4994,15.777211
4995,12.579811
4996,14.684493
4997,22.840584
4998,22.218857
4999,24.296383
5000,6.98907
5001,18.073456
5002,18.011978
5003,11.866618
5004,8.324315
5005,11.129884
5006,12.243109
5007,15.576894
5008,12.52033
5009,13.606378
5010,8.605228
5011,8.117892
5012,14.768402
5013,12.717592
5014,8.4357815
5015,9.702287
5016,11.637843
5017,12.294996
5018,15.204146
5019,12.889102
5020,15.879862
5021,11.763671
5022,16.487429
5023,22.901825
5024,15.150681
5025,34.074013
5026,9.993788
5027,14.967719
5028,7.417534
5029,11.590617
5030,13.156395
5031,10.663404
5032,17.036922
5033,18.35273
5034,8.549497
5035,17.796059
5036,41.057987
5037,9.223886
5038,18.442226
5039,20.642174
5040,26.865276
5041,12.937109
5042,11.668241
5043,14.133637
5044,12.172948
5045,9.444282
5046,14.289082
5047,9.23548
5048,18.774456
5049,10.986749
5050,13.090799
5051,17.052208
5052,22.960499
5053,9.539274
5054,15.957961
5055,13.964466
5056,15.631604
5057,18.51685
5058,4.8268557
5059,18.865257
5060,5.5023003
5061,10.57464
5062,17.93074
5063,14.117763
5064,12.950435
5065,13.826799
5066,11.400151
5067,12.515267
5068,15.845953
5069,14.919709
5070,18.596634
5071,17.621098
5072,11.502114
5073,19.52718
5074,20.986633
5075,26.074112
5076,11.029412
5077,12.358072
5078,10.006949
5079,17.29345
5080,15.435827
5081,17.744312
5082,10.11638
5083,16.649506
5084,9.463903
5085,12.62317
5086,20.8889
5087,12.582743
5088,18.616776
5089,16.234001
5090,11.66686
5091,30.866814
5092,18.012474
5093,12.920754
5094,14.369191
5095,16.188799
5096,17.074791
5097,16.076872
5098,8.33849
5099,11.668354
5100,11.247252
5101,12.450988
5102,8.3643265
5103,9.940235
5104,10.584333
5105,31.272984
5106,10.784097
5107,14.812336
5108,25.531338
5109,12.570586
5110,16.273521
5111,24.80935
5112,7.614105
5113,23.810768
5114,31.575394
5115,22.886227
5116,11.887127
5117,18.872524
5118,13.391057
5119,10.966739
5120,13.843213
5121,16.095634
5122,21.988503
5123,11.691499
5124,12.541535
5125,17.900341
5126,14.640818
5127,11.1866865
5128,12.390461
5129,16.352999
5130,9.618043
5131,11.520872
5132,14.757256
5133,15.0902405
5134,18.498276
5135,11.89265
5136,12.72121
5137,18.711288
5138,21.1949
5139,13.922212
5140,11.208248
5141,14.820998
5142,14.9138975
5143,10.855311
5144,14.252206
5145,9.2765465
5146,15.066644
5147,12.414962
5148,16.028202
5149,16.81564
5150,16.394745
5151,23.858265
5152,9.098079
5153,19.823975
5154,10.175933
5155,11.410741
5156,20.030403
5157,18.676952
5158,16.798985
5159,12.852172
5160,20.338493
5161,11.692796
5162,23.020313
5163,11.227015
5164,14.630364
5165,17.661991
5166,13.110639
5167,13.774768
5168,11.112214
5169,15.448434
5170,16.509644
5171,11.709063
5172,14.144399
5173,14.370919
5174,12.7155695
5175,16.402431
5176,21.712349
5177,14.367806
5178,11.258952
5179,10.238864
5180,16.749863
5181,14.293216
5182,15.935189
5183,13.993382
5184,10.460952
5185,13.843375
5186,17.34019
5187,15.258657
5188,15.229571
5189,8.553002
5190,10.948016
5191,16.53133
5192,10.309577
5193,10.157814
5194,11.332448
5195,16.6972
5196,18.466335
5197,19.398518
5198,10.260391
5199,10.032441
5200,8.006953
5201,22.803905
5202,10.238662
5203,14.077653
5204,10.919652
5205,12.151994
5206,23.07507
5207,13.030543
5208,9.9733
5209,21.70544
5210,11.488668
5211,19.214096
5212,19.492535
5213,10.622428
5214,18.194454
5215,22.652985
5216,17.581623
5217,15.305607
5218,20.017017
5219,14.628818
5220,15.422375
5221,13.191496
5222,11.717734
5223,13.025023
5224,10.872629
5225,10.892811
5226,13.612031
5227,15.537311
5228,22.790524
5229,8.916126
5230,12.512539
5231,10.768455
5232,22.969841
5233,10.927304
5234,8.731057
5235,17.551952
5236,9.819579
5237,13.687271
5238,16.479313
5239,14.635999
5240,15.099544
5241,22.076347
5242,13.493467
5243,8.188629
5244,11.93329
5245,6.36962
5246,17.70234
5247,13.142236
5248,15.09926
5249,14.468164
5250,15.974337
5251,14.825035
5252,9.947632
5253,11.107297
5254,13.722959
5255,17.067451
5256,15.007214
5257,39.38671
5258,14.433249
5259,22.853394
5260,15.536399
5261,13.9139
5262,15.468194
5263,15.337221
5264,19.533436
5265,29.065289
5266,13.961142
5267,12.626149
5268,12.140154
5269,14.100163
5270,5.9143505
5271,15.258744
5272,17.626415
5273,14.182733
5274,15.740415
5275,9.802805
5276,18.445477
5277,11.361168
5278,18.506092
5279,11.86757
5280,10.914101
5281,15.424636
5282,15.407453
5283,16.143673
5284,13.71607
5285,17.787216
5286,17.172829
5287,15.159481
5288,16.493086
5289,20.07608
5290,16.872086
5291,20.848457
5292,10.147941
5293,13.359847
5294,14.373601
5295,14.908285
5296,15.903868
5297,13.272164
5298,12.621464
5299,13.651738
5300,14.376011
5301,16.933327
5302,19.461807
5303,12.876182
5304,14.578703
5305,15.720696
5306,14.148864
5307,8.305486
5308,11.035033
5309,9.872349
5310,16.915703
5311,18.650547
5312,16.366295
5313,10.922626
5314,23.053905
5315,10.997876
5316,10.290664
5317,18.279045
5318,24.70539
5319,14.536058
5320,18.217964
5321,17.923836
5322,9.083384
5323,14.428769
5324,17.336243
5325,16.258556
5326,12.059542
5327,14.175121
5328,16.331177
5329,13.395272
5330,26.601551
5331,17.423534
5332,19.984413
5333,12.083184
5334,15.20296
5335,11.021359
5336,16.438736
5337,17.058807
5338,15.8314295
5339,27.191284
5340,11.309482
5341,14.392815
5342,22.073772
5343,18.978271
5344,11.512404
5345,18.12439
5346,10.799662
5347,35.596836
5348,16.778244
5349,29.000984
5350,10.285598
5351,12.587655
5352,11.889743
5353,12.312132
5354,24.971813
5355,11.440757
5356,24.158482
5357,17.065037
5358,13.366497
5359,11.991701
5360,20.346249
5361,14.3190975
5362,16.329708
5363,10.86896
5364,24.377033
5365,35.96763
5366,26.924057
5367,10.575483
5368,13.305865
5369,7.582466
5370,24.63464
5371,16.171072
5372,16.637756
5373,18.568031
5374,11.377291
5375,6.750005
5376,24.834843
5377,15.143715
5378,21.713997
5379,17.602127
5380,13.795863
5381,18.198097
5382,10.068561
5383,13.662438
5384,9.994268
5385,20.44392
5386,16.505894
5387,17.058052
5388,11.598302
5389,19.303852
5390,21.171848
5391,15.854286
5392,16.219452
5393,12.066888
5394,18.958271
5395,22.699097
5396,16.423843
5397,11.134942
5398,11.154195
5399,11.893393
5400,9.784526
5401,10.9226265
5402,8.555684
5403,15.604942
5404,9.430695
5405,8.522657
5406,12.4775095
5407,16.96136
5408,14.098965
5409,20.411434
5410,20.559116
5411,24.625423
5412,22.246696
5413,20.942783
5414,15.124262
5415,10.220695
5416,16.753117
5417,12.376406
5418,10.093537
5419,21.103031
5420,13.411773
5421,16.999294
5422,11.179286
5423,17.686249
5424,28.029282
5425,14.998517
5426,16.551416
5427,16.075012
5428,8.820924
5429,12.161903
5430,17.45362
5431,11.816314
5432,11.787963
5433,15.17853
5434,15.276816
5435,12.804307
5436,11.452441
5437,12.284987
5438,15.856902
5439,17.862194
5440,15.555214
5441,22.663494
5442,7.1559415
5443,20.547253
5444,12.316318
5445,12.755467
5446,10.460059
5447,31.44318
5448,25.98777
5449,17.133469
5450,8.41579
5451,14.296398
5452,13.261114
5453,11.307744
5454,19.654385
5455,16.8843
5456,14.23172
5457,13.778159
5458,15.895183
5459,8.157112
5460,13.441487
5461,23.894295
5462,24.484982
5463,16.50708
5464,18.29995
5465,18.640118
5466,13.8792925
5467,34.7132
5468,17.86348
5469,7.316088
5470,30.430405
5471,15.279838
5472,14.677229
5473,17.968906
5474,20.41859
5475,14.060115
5476,15.499346
5477,20.053013
5478,15.595921
5479,14.4591875
5480,16.619465
5481,15.520169
5482,19.75782
5483,15.928196
5484,7.921873
5485,11.14053
5486,15.609535
5487,9.0893955
5488,10.858446
5489,16.77961
5490,15.028176
5491,30.85461
5492,8.750835
5493,8.079398
5494,13.721915
5495,15.644225
5496,12.388394
5497,33.353336
5498,8.132807
5499,22.308773
5500,20.019299
5501,11.005803
5502,11.125869
5503,11.737323
5504,11.77635
5505,12.487628
5506,11.15731
5507,15.766242
5508,19.294205
5509,18.598297
5510,13.077418
5511,17.247505
5512,9.676159
5513,10.915029
5514,14.750274
5515,9.363341
5516,9.304107
5517,10.022827
5518,15.082747
5519,8.976447
5520,12.571499
5521,13.10712
5522,13.115595
5523,6.8506765
5524,9.088698
5525,13.751541
5526,10.913578
5527,20.122135
5528,16.978344
5529,21.913292
5530,14.200809
5531,8.405572
5532,12.130889
5533,16.635155
5534,14.122739
5535,14.53472
5536,10.446317
5537,11.053178
5538,16.637215
5539,13.104431
5540,17.637226
5541,17.002174
5542,20.980686
5543,9.179797
5544,16.626972
5545,13.134211
5546,19.76921
5547,12.710415
5548,9.696965
5549,11.815127
5550,29.458786
5551,15.416942
5552,22.981487
5553,8.451371
5554,13.209588
5555,13.060907
5556,20.732155
5557,11.668609
5558,9.90204
5559,29.546871
5560,18.292019
5561,16.088612
5562,17.502941
5563,17.661293
5564,18.46037
5565,14.970423
5566,12.771178
5567,8.9037485
5568,23.554138
5569,18.20935
5570,6.8275666
5571,11.5448885
5572,13.371316
5573,15.097697
5574,13.899947
5575,17.091309
5576,22.430012
5577,10.359991
5578,10.662491
5579,10.746708
5580,12.216817
5581,18.014725
5582,18.021072
5583,19.997639
5584,22.998344
5585,21.766563
5586,15.906678
5587,15.512015
5588,17.269112
5589,11.24936
5590,15.982645
5591,12.42578
5592,10.792434
5593,20.886997
5594,13.051088
5595,18.209827
5596,15.830514
5597,11.569406
5598,13.287526
5599,16.441727
5600,20.382072
5601,25.67733
5602,11.93773
5603,11.280029
5604,16.945492
5605,12.041537
5606,11.176818
5607,14.852044
5608,18.400097
5609,32.357815
5610,18.198627
5611,18.489574
5612,16.442146
5613,12.660274
5614,8.216423
5615,12.311453
5616,13.556279
5617,21.355167
5618,12.9114485
5619,10.619456
5620,15.820879
5621,12.654716
5622,10.537932
5623,12.442331
5624,8.539058
5625,13.420624
5626,17.623268
5627,13.865159
5628,19.607018
5629,11.210786
5630,15.969558
5631,13.061898
5632,9.216836
5633,12.751481
5634,14.952508
5635,15.177979
5636,11.159247
5637,16.529526
5638,12.4288
5639,27.59629
5640,11.415334
5641,18.423275
5642,13.392457
5643,22.952545
5644,10.272191
5645,18.254879
5646,12.84641
5647,12.171026
5648,13.67358
5649,17.144325
5650,10.324534
5651,17.438477
5652,18.64964
5653,11.532729
5654,18.177334
5655,17.279102
5656,17.26405
5657,12.757394
5658,9.826368
5659,10.509878
5660,26.931648
5661,10.787455
5662,15.223992
5663,24.715485
5664,11.651664
5665,17.679626
5666,12.38765
5667,13.584196
5668,8.79535
5669,7.082962
5670,19.924511
5671,13.996804
5672,13.087747
5673,21.849804
5674,13.164355
5675,12.682992
5676,18.66352
5677,12.218852
5678,12.416189
5679,19.8028
5680,13.706872
5681,14.135972
5682,27.449093
5683,12.817237
5684,16.280233
5685,17.193752
5686,19.689716
5687,10.468523
5688,21.224705
5689,10.557776
5690,15.719279
5691,20.124172
5692,22.782543
5693,16.927132
5694,16.815056
5695,21.044857
5696,13.499922
5697,14.77763
5698,11.482017
5699,13.071118
5700,22.498718
5701,13.422531
5702,20.855602
5703,17.105541
5704,7.2965927
5705,9.7978735
5706,13.81723
5707,11.714511
5708,5.046821
5709,12.724492
5710,16.143658
5711,14.132564
5712,17.604057
5713,20.84645
5714,19.32246
5715,13.680583
5716,12.367749
5717,15.541818
5718,13.123195
5719,7.0004582
5720,17.070827
5721,19.093037
5722,12.878238
5723,9.942944
5724,9.13874
5725,12.4609
5726,9.812612
5727,13.744462
5728,9.770888
5729,14.749864
5730,16.545723
5731,11.782303
5732,20.16988
5733,8.186794
5734,8.962263
5735,18.1852
5736,15.83867
5737,11.356808
5738,9.959922
5739,7.7897973
5740,9.640312
5741,10.287168
5742,25.937382
5743,8.439722
5744,12.811273
5745,14.130584
5746,20.903648
5747,16.64431
5748,16.779835
5749,11.724218
5750,7.106002
5751,12.830634
5752,17.585743
5753,14.061818
5754,11.203334
5755,24.970448
5756,15.932263
5757,16.971657
5758,17.386929
5759,13.547363
5760,11.013315
5761,19.015491
5762,18.232338
5763,10.027369
5764,17.722374
5765,16.015545
5766,14.118985
5767,13.11111
5768,18.628532
5769,20.673843
5770,11.666484
5771,13.532876
5772,14.87329
5773,20.593315
5774,27.009453
5775,23.23198
5776,16.937286
5777,17.655342
5778,15.533104
5779,30.988415
5780,21.540104
5781,12.584985
5782,16.775223
5783,11.329606
5784,9.434216
5785,15.240795
5786,12.828763
5787,16.772518
5788,11.680729
5789,14.549867
5790,14.8146105
5791,9.032891
5792,14.110364
5793,11.455228
5794,18.377583
5795,18.043976
5796,15.055964
5797,11.069316
5798,22.71408
5799,12.947768
5800,16.227077
5801,13.400205
5802,20.01746
5803,12.239917
5804,17.185062
5805,13.919845
5806,15.671793
5807,16.560825
5808,12.718971
5809,10.144207
5810,11.7177925
5811,9.762027
5812,21.602932
5813,23.831448
5814,30.133076
5815,22.821491
5816,20.867737
5817,14.926748
5818,12.674921
5819,10.064294
5820,26.665733
5821,13.86202
5822,13.921969
5823,13.167332
5824,9.175937
5825,12.928819
5826,17.418682
5827,36.519573
5828,24.466179
5829,6.152622
5830,6.943946
5831,7.446394
5832,8.721105
5833,11.241904
5834,8.955556
5835,10.531882
5836,28.669502
5837,13.539882
5838,14.507302
5839,7.3058267
5840,21.0817
5841,15.819741
5842,10.855891
5843,14.775382
5844,18.396065
5845,7.0576234
5846,9.534758
5847,17.768047
5848,16.477932
5849,8.670032
5850,14.919818
5851,21.1194
5852,9.382241
5853,14.577419
5854,19.774334
5855,15.84351
5856,12.449412
5857,12.625838
5858,11.500385
5859,16.864521
5860,14.52328
5861,16.747925
5862,13.026701
5863,33.192295
5864,14.7738905
5865,17.713474
5866,22.71067
5867,14.383035
5868,11.575896
5869,25.533413
5870,11.386872
5871,11.294258
5872,13.295669
5873,24.40945
5874,18.42276
5875,13.225488
5876,16.269962
5877,17.61906
5878,10.880426
5879,12.381113
5880,14.279374
5881,22.9085
5882,8.792514
5883,14.241018
5884,8.780638
5885,13.699555
5886,12.070842
5887,18.200634
5888,15.748242
5889,17.57473
5890,85.36996
5891,13.637794
5892,17.252502
5893,11.764999
5894,13.439087
5895,15.175329
5896,15.6984825
5897,12.579114
5898,13.891938
5899,11.5817995
5900,19.232342
5901,12.484398
5902,39.155262
5903,13.593924
5904,17.897331
5905,13.359551
5906,20.786366
5907,11.392919
5908,16.304478
5909,11.948125
5910,19.457458
5911,12.450157
5912,12.999286
5913,15.190663
5914,17.353329
5915,10.903085
5916,32.087734
5917,9.527459
5918,19.052105
5919,14.9703865
5920,14.265706
5921,20.044968
5922,21.860226
5923,16.456554
5924,10.238286
5925,9.897508
5926,12.721728
5927,10.333072
5928,12.752262
5929,17.646187
5930,13.953399
5931,16.683933
5932,10.930894
5933,11.389083
5934,5.2549105
5935,22.029388
5936,21.518684
5937,13.164752
5938,14.366136
5939,17.732231
5940,14.606082
5941,19.080147
5942,18.944748
5943,18.796139
5944,17.07389
5945,17.447872
5946,19.499207
5947,12.957633
5948,9.900992
5949,9.212289
5950,13.5710945
5951,12.661773
5952,10.124376
5953,12.762808
5954,12.444048
5955,18.599731
5956,10.700717
5957,12.069157
5958,12.362916
5959,14.254856
5960,18.886093
5961,17.010696
5962,16.182606
5963,8.479735
5964,9.946568
5965,12.44391
5966,10.12972
5967,13.77134
5968,15.420976
5969,17.867771
5970,13.900092
5971,19.146244
5972,14.15829
5973,14.509654
5974,12.697736
5975,24.838142
5976,24.192642
5977,9.814123
5978,34.08981
5979,30.878635
5980,11.588718
5981,9.498095
5982,23.581795
5983,22.916489
5984,8.859528
5985,11.715272
5986,15.978875
5987,21.237556
5988,10.78649
5989,14.149728
5990,14.949381
5991,17.674423
5992,25.787514
5993,14.566638
5994,10.311551
5995,17.464058
5996,15.697275
5997,13.02135
5998,8.790671
5999,8.865676
6000,14.594574
6001,13.417493
6002,14.467774
6003,9.989595
6004,15.639915
6005,13.854268
6006,23.743507
6007,18.211514
6008,15.882718
6009,5.4855824
6010,13.150306
6011,22.903168
6012,15.500283
6013,14.087995
6014,30.072456
6015,18.274872
6016,20.958282
6017,16.314358
6018,16.45959
6019,11.073031
6020,9.981609
6021,13.432107
6022,25.054539
6023,18.298767
6024,13.528711
6025,14.973744
6026,12.767345
6027,14.867959
6028,15.809932
6029,17.258072
6030,8.155677
6031,9.740217
6032,16.472279
6033,12.445754
6034,16.509407
6035,9.803556
6036,11.9771805
6037,13.915568
6038,23.951221
6039,17.289085
6040,12.867713
6041,16.395172
6042,12.599711
6043,17.608814
6044,10.745608
6045,12.93442
6046,20.288158
6047,10.61324
6048,17.43629
6049,16.20066
6050,19.734043
6051,16.10085
6052,11.164763
6053,11.5906
6054,27.239243
6055,10.800979
6056,9.414414
6057,26.836536
6058,11.229041
6059,12.551948
6060,14.366143
6061,32.686996
6062,9.449813
6063,16.136135
6064,25.931778
6065,24.69561
6066,11.658325
6067,13.885195
6068,9.579551
6069,13.857219
6070,13.768111
6071,9.277146
6072,8.848194
6073,12.037332
6074,15.902426
6075,13.100453
6076,13.273757
6077,19.7084
6078,20.212742
6079,8.542372
6080,28.932781
6081,14.449777
6082,18.717224
6083,21.018543
6084,14.037169
6085,21.02058
6086,12.774442
6087,15.803523
6088,9.155162
6089,26.970913
6090,12.952205
6091,40.713238
6092,20.277328
6093,12.402228
6094,13.893958
6095,28.071117
6096,17.132107
6097,12.310561
6098,13.019918
6099,15.666747
6100,9.049392
6101,18.434391
6102,18.041264
6103,18.547798
6104,11.791834
6105,12.736199
6106,11.692796
6107,15.041782
6108,8.291944
6109,17.327644
6110,11.869256
6111,17.125206
6112,18.638706
6113,19.613178
6114,17.843315
6115,20.403297
6116,9.372621
6117,26.247799
6118,14.166873
6119,12.816499
6120,12.322142
6121,20.237286
6122,12.463504
6123,11.2326
6124,18.626896
6125,6.4889402
6126,14.748651
6127,15.675193
6128,14.18311
6129,21.744148
6130,36.03545
6131,9.910381
6132,17.872604
6133,21.360672
6134,14.755494
6135,11.405288
6136,22.85913
6137,19.364582
6138,10.499139
6139,16.076347
6140,11.85096
6141,11.238149
6142,10.43833
6143,56.294537
6144,19.015045
6145,13.688357
6146,31.642818
6147,11.760819
6148,26.23214
6149,10.250004
6150,19.417286
6151,15.5756235
6152,18.740551
6153,12.758266
6154,14.219635
6155,18.36486
6156,19.496662
6157,14.469964
6158,13.337123
6159,12.608713
6160,25.536678
6161,14.071378
6162,5.8659706
6163,14.244231
6164,14.81622
6165,14.876017
6166,15.344354
6167,16.689575
6168,26.807629
6169,14.715396
6170,20.392925
6171,18.516308
6172,17.654713
6173,18.030434
6174,21.088284
6175,27.652107
6176,16.424465
6177,12.578459
6178,5.9378424
6179,15.143701
6180,18.524845
6181,14.2809515
6182,12.240024
6183,9.458652
6184,10.671819
6185,14.171105
6186,7.578228
6187,10.346904
6188,12.905705
6189,30.246319
6190,22.313938
6191,9.379493
6192,15.40364
6193,19.823853
6194,13.457021
6195,14.9103985
6196,18.0242
6197,13.35971
6198,10.335662
6199,10.113927
6200,19.316132
6201,14.6557455
6202,7.6531973
6203,10.058335
6204,14.54912
6205,18.707462
6206,14.952382
6207,19.543865
6208,22.002121
6209,10.905396
6210,22.32116
6211,16.254627
6212,13.498478
6213,13.1773
6214,15.573651
6215,13.483271
6216,9.708022
6217,14.800994
6218,17.516182
6219,12.654616
6220,17.009281
6221,13.689542
6222,12.194156
6223,20.54218
6224,14.168989
6225,8.224124
6226,17.368855
6227,17.331959
6228,26.11686
6229,12.871885
6230,10.897605
6231,10.3361845
6232,13.602241
6233,12.307257
6234,7.9252033
6235,13.9184065
6236,15.855867
6237,16.179075
6238,12.907847
6239,17.39096
6240,15.753389
6241,25.782429
6242,8.595799
6243,14.537369
6244,11.931966
6245,9.942474
6246,18.896675
6247,25.988834
6248,15.704282
6249,10.782634
6250,14.44294
6251,12.904206
6252,11.112
6253,9.223813
6254,14.094113
6255,11.579055
6256,15.498027
6257,8.869639
6258,10.435466
6259,12.636393
6260,12.167332
6261,8.039538
6262,13.885163
6263,15.364419
6264,14.036128
6265,12.994845
6266,20.383572
6267,15.472172
6268,14.174193
6269,18.385323
6270,11.377672
6271,14.874418
6272,9.306595
6273,8.602159
6274,15.74458
6275,12.395744
6276,8.732781
6277,16.946495
6278,10.99271
6279,16.165462
6280,11.692418
6281,16.811619
6282,7.943939
6283,24.434864
6284,11.859553
6285,7.61642
6286,11.288223
6287,9.365531
6288,9.067157
6289,16.77348
6290,13.268218
6291,13.008317
6292,16.150967
6293,9.166283
6294,15.077179
6295,22.010628
6296,17.725471
6297,17.613628
6298,16.008669
6299,17.996044
6300,17.11438
6301,22.8634
6302,12.04091
6303,14.979695
6304,15.997817
6305,10.528604
6306,15.561521
6307,12.755431
6308,19.552395
6309,7.2633905
6310,10.430735
6311,16.480309
6312,16.994453
6313,13.191377
6314,15.495637
6315,15.550269
6316,12.357127
6317,10.744358
6318,13.711886
6319,15.209355
6320,10.026959
6321,18.034542
6322,15.154117
6323,20.38499
6324,37.297516
6325,12.710799
6326,18.74368
6327,8.315592
6328,10.782765
6329,11.1608
6330,13.6172905
6331,17.3497
6332,10.476137
6333,12.691806
6334,14.146625
6335,15.29253
6336,9.804057
6337,11.913804
6338,11.200437
6339,12.654856
6340,9.440175
6341,15.509576
6342,12.196429
6343,21.50946
6344,18.325489
6345,17.449863
6346,31.929249
6347,10.974465
6348,33.549343
6349,11.690198
6350,11.699043
6351,9.558494
6352,13.16937
6353,18.16528
6354,9.459846
6355,14.761167
6356,9.536821
6357,17.68375
6358,17.960804
6359,11.984508
6360,11.30527
6361,18.990246
6362,15.514846
6363,12.48969
6364,13.946424
6365,20.45322
6366,17.8401
6367,7.2713537
6368,20.670242
6369,17.770363
6370,10.153734
6371,9.992238
6372,13.465771
6373,16.487516
6374,12.969793
6375,12.684295
6376,31.554813
6377,12.783802
6378,11.334956
6379,15.437837
6380,15.857021
6381,55.898853
6382,14.562694
6383,17.630169
6384,12.118678
6385,19.191662
6386,25.653584
6387,11.4217825
6388,8.53063
6389,14.365539
6390,12.883273
6391,20.641514
6392,23.681416
6393,16.039543
6394,11.354546
6395,22.201214
6396,15.26719
6397,20.083157
6398,16.20667
6399,15.803175
6400,13.36323
6401,18.653687
6402,17.503819
6403,18.656925
6404,17.330017
6405,13.202491
6406,14.933726
6407,15.931237
6408,23.843899
6409,12.754053
6410,18.374382
6411,13.65141
6412,9.669224
6413,11.638668
6414,13.039668
6415,9.1787615
6416,16.53307
6417,16.257648
6418,17.119343
6419,16.37165
6420,20.923141
6421,12.848798
6422,16.75558
6423,8.989846
6424,17.607567
6425,17.876492
6426,12.046672
6427,12.44023
6428,19.890366
6429,10.496282
6430,20.271786
6431,35.75805
6432,17.110477
6433,10.622641
6434,10.471051
6435,11.953916
6436,9.373146
6437,10.855891
6438,16.227442
6439,17.9482
6440,17.347023
6441,24.20792
6442,13.711068
6443,13.127154
6444,13.063532
6445,76.88623
6446,10.629716
6447,25.89891
6448,19.37167
6449,11.821944
6450,17.03012
6451,13.0006275
6452,15.075776
6453,13.615457
6454,14.717513
6455,9.194453
6456,22.8266
